model,scenario,prompt_group,metric,value,ci_low,ci_high,n
openclip_vit_b32_openai,cat_sofa,visible,mean_false_absence_tolerance,0.0311587267876092,0.0291191788886103,0.0331037812596518,37
openclip_vit_b32_openai,cat_sofa,visible,positive_top_rate,1.0,1.0,1.0,37
openclip_vit_b32_openai,cat_sofa,visible,false_negative_top_rate,0.0,0.0,0.0,37
openclip_vit_b32_openai,cat_sofa,containing,mean_positive_specificity_gain,0.0355832882624556,0.0340158389274142,0.0369223216389457,37
openclip_vit_b32_openai,cat_sofa,containing,mean_false_absence_tolerance,0.0326287947874015,0.031197665484018,0.034021862280589,37
openclip_vit_b32_openai,cat_sofa,containing,positive_top_rate,0.972972972972973,0.918918918918919,1.0,37
openclip_vit_b32_openai,cat_sofa,containing,false_negative_top_rate,0.027027027027027,0.0,0.1081081081081081,37
openclip_vit_b32_openai,person_beach,base,mean_positive_specificity_gain,0.0206792898949626,0.0169411093557328,0.0241684091800587,30
openclip_vit_b32_openai,person_beach,base,mean_false_absence_tolerance,0.0052393697175702,0.0030401179721996,0.007348691427712,30
openclip_vit_b32_openai,person_beach,base,positive_top_rate,0.9666666666666668,0.9,1.0,30
openclip_vit_b32_openai,person_beach,base,false_negative_top_rate,0.0333333333333333,0.0,0.1,30
openclip_vit_b32_openai,person_beach,photo_prefix,mean_positive_specificity_gain,0.0199775395125722,0.0163421600777678,0.0236457655167828,30
openclip_vit_b32_openai,person_beach,photo_prefix,mean_false_absence_tolerance,-0.0072603986578609,-0.0091424335572094,-0.005267187385591,30
openclip_vit_b32_openai,person_beach,photo_prefix,positive_top_rate,1.0,1.0,1.0,30
openclip_vit_b32_openai,person_beach,photo_prefix,false_negative_top_rate,0.0,0.0,0.0,30
openclip_vit_b32_openai,person_beach,visible,mean_positive_specificity_gain,0.0211877033411697,0.0173983704329465,0.0249952015538879,30
openclip_vit_b32_openai,person_beach,visible,mean_false_absence_tolerance,0.0006013717685554,-0.0022260964525946,0.0033733832566031,30
openclip_vit_b32_openai,person_beach,visible,positive_top_rate,0.9666666666666668,0.9,1.0,30
openclip_vit_b32_openai,person_beach,visible,false_negative_top_rate,0.0,0.0,0.0,30
openclip_vit_b32_openai,person_beach,containing,mean_positive_specificity_gain,0.0173579776063011,0.0148189145112632,0.0198043721148858,30
openclip_vit_b32_openai,person_beach,containing,mean_false_absence_tolerance,0.0047422375437286,0.0021537419696128,0.0073090462980617,30
openclip_vit_b32_openai,person_beach,containing,positive_top_rate,1.0,1.0,1.0,30
openclip_vit_b32_openai,person_beach,containing,false_negative_top_rate,0.0,0.0,0.0,30
openclip_vit_b32_openai,bicycle_street,base,mean_positive_specificity_gain,0.042610484069915,0.0399184210993326,0.0451935853253261,36
openclip_vit_b32_openai,bicycle_street,base,mean_false_absence_tolerance,0.0455685061578938,0.0430743131646053,0.0476761999950856,36
openclip_vit_b32_openai,bicycle_street,base,positive_top_rate,0.2777777777777778,0.1388888888888889,0.4444444444444444,36
openclip_vit_b32_openai,bicycle_street,base,false_negative_top_rate,0.7222222222222222,0.5555555555555556,0.8611111111111112,36
openclip_vit_b32_openai,bicycle_street,photo_prefix,mean_positive_specificity_gain,0.0375710890461007,0.0349825911678592,0.0399884286117066,36
openclip_vit_b32_openai,bicycle_street,photo_prefix,mean_false_absence_tolerance,0.0359214896242028,0.0335876495430649,0.0381111450172744,36
openclip_vit_b32_openai,bicycle_street,photo_prefix,positive_top_rate,0.6388888888888888,0.5,0.7777777777777778,36
openclip_vit_b32_openai,bicycle_street,photo_prefix,false_negative_top_rate,0.3611111111111111,0.2215277777777778,0.5277777777777778,36
openclip_vit_b32_openai,bicycle_street,visible,mean_positive_specificity_gain,0.0417326875618907,0.038999754854632,0.0439505603455164,36
openclip_vit_b32_openai,bicycle_street,visible,mean_false_absence_tolerance,0.0416558122354424,0.0386582034274966,0.0446648888227579,36
openclip_vit_b32_openai,bicycle_street,visible,positive_top_rate,0.5555555555555556,0.3888888888888889,0.7222222222222222,36
openclip_vit_b32_openai,bicycle_street,visible,false_negative_top_rate,0.4444444444444444,0.2777777777777778,0.6111111111111112,36
openclip_vit_b32_openai,bicycle_street,containing,mean_positive_specificity_gain,0.0402828960328435,0.0376936494769982,0.0429493815088631,36
openclip_vit_b32_openai,bicycle_street,containing,mean_false_absence_tolerance,0.0413948200380529,0.0389036210158937,0.0439601015580665,36
openclip_vit_b32_openai,bicycle_street,containing,positive_top_rate,0.3611111111111111,0.2222222222222222,0.5277777777777778,36
openclip_vit_b32_openai,bicycle_street,containing,false_negative_top_rate,0.6388888888888888,0.4722222222222222,0.7777777777777778,36
openclip_vit_b32_openai,kitchen_table,image,image_condition_separation,0.0240102562654166,0.0216944330319384,0.0290343258451766,345
openclip_vit_b32_openai,street_car,image,image_condition_separation,0.062962261119142,0.0546060962831343,0.0782711425837723,312
openclip_vit_b32_openai,cat_sofa,image,image_condition_separation,0.1830110013649076,0.1584134611922912,0.220104612153464,72
openclip_vit_b32_openai,person_beach,image,image_condition_separation,0.0669569700841717,0.0592075723581235,0.0976520169918818,65
openclip_vit_b32_openai,bicycle_street,image,image_condition_separation,0.1178690832381704,0.1054402012303941,0.1503361343830073,69
